login_location,typing_speed,transaction_pattern,is_suspicious
0,76.08731816469862,0.7661269324284977,1
0,195.1102605224799,0.2673757352253716,0
0,178.34272493684315,0.18331212376976525,0
0,177.04053895819555,0.31874319704171394,0
1,173.64149267139598,0.33449319566102875,0
1,81.50385300732984,0.9114684644860401,1
1,80.54258488104826,0.9555219217496465,1
1,187.407104032507,0.43297882891012973,0
0,181.9712801172398,0.26362215252505017,0
0,185.7649846137308,0.49678664284532215,0
1,195.0557663001632,0.3630542491467398,0
1,181.19621373016923,0.10036350665687227,0
1,60.979857738127876,0.9611926112244893,1
0,176.86120426604558,0.4277984742365625,0
1,78.15740301616381,0.7219261271925119,1
1,176.06039058603176,0.3029564572009581,0
0,137.87386283504648,0.35566902537506506,0
0,80.52893012670248,0.7568601472742027,1
0,178.96432622180234,0.4286728623687608,0
1,149.25001715356237,0.39050200893568787,0
0,171.18192328175547,0.3651226626239732,0
0,56.30703733762154,0.8592926604719764,1
1,185.34610628481192,0.2629441414734537,0
0,158.13344968509813,0.2994238602069549,0
1,80.01682461668214,0.8774480581509926,1
0,138.26586420580622,0.13712942710455642,0
1,51.26662451850545,0.7696507644059827,1
0,88.44895104149901,0.8253025435835804,1
1,148.14157466585283,0.17041899197432764,0
0,165.49059002729024,0.3202366840993739,0
1,67.86807351776801,0.9782974397597185,1
0,156.70329360470052,0.37823591395043976,0
1,147.3687520329588,0.41743370016684744,0
1,182.52385244811956,0.21113837003129554,0
0,132.65097065533482,0.42287146226028904,0
0,66.31162730992938,0.7178896174414628,1
1,75.95357296009787,0.967073293734524,1
0,160.13589922026526,0.49068138160033403,0
0,162.2723967410006,0.4818521194257871,0
0,174.70640664471816,0.30394270905800747,0
1,148.19575030939984,0.44350714054560403,0
0,130.08709768924393,0.27331825631689277,0
0,65.48819271488472,0.730212874056844,1
1,151.96854790568068,0.32379082231946354,0
0,155.30782908488965,0.3822358653516714,0
1,71.43520715565248,0.736881951289719,1
1,196.54385831888905,0.24862074681746102,0
0,158.31162161059822,0.4181922510322653,0
0,61.37146413922565,0.7473226349972172,1
0,149.7565159564367,0.22994935772604985,0
1,147.2891471152307,0.4621589256259663,0
0,150.63984724968867,0.3534332141535207,0
0,145.32100005696088,0.46897663755677366,0
1,148.29620834650197,0.44735764514831,0
0,146.27386262129968,0.3398818870744636,0
1,182.34724116721736,0.2505938653775031,0
1,153.57426519040945,0.296389581998012,0
1,142.7247643205996,0.10108325668128991,0
1,149.00685623067693,0.2529445291858271,0
0,133.9318940093575,0.3027648937893478,0
1,164.05374751526728,0.3872527512615975,0
0,59.82667040238331,0.9401272286296748,1
1,151.73345695123325,0.44662919092559694,0
0,66.82134882913141,0.7549048947067486,1
0,151.2566058769532,0.25324115594975505,0
1,73.84546710434738,0.779811586985401,1
1,79.83134980784753,0.7555965131653535,1
1,177.59669298773974,0.12735552493381933,0
1,186.57710289570412,0.31836818055698846,0
0,153.36644077143362,0.2603654395175808,0
1,134.4949251669081,0.3388362144849917,0
0,131.06752663539382,0.41689290890815645,0
0,159.54742334435977,0.10678200859629149,0
0,141.54064650735714,0.307264915053891,0
0,145.57640369514976,0.31570698608879166,0
0,140.25677389025822,0.27110456313981035,0
0,196.7220971916974,0.19538164650617984,0
1,134.97264792354915,0.17013417099370978,0
1,145.38271832025504,0.3989372033774121,0
1,60.561002355983874,0.7500001069724738,1
1,62.77902183588941,0.7866422065193133,1
0,151.864371092058,0.32842112595375117,0
0,187.86386321447253,0.23628750652280212,0
0,163.193498323481,0.458219891228962,0
0,186.86105951043487,0.28595240014858325,0
1,166.36578171204354,0.1911425608470129,0
0,72.36605939757021,0.7016750592033967,1
1,133.25922142806414,0.1372739887383181,0
1,178.06541936469236,0.2718293404151656,0
1,138.6837535638924,0.2880867378960253,0
1,78.60492771077499,0.8619530307945553,1
0,53.06377006564594,0.7212811366070334,1
0,138.77906765902807,0.4869816482869107,0
0,160.4758910311634,0.1317709377744888,0
0,88.54490442110307,0.7761116672725494,1
0,199.63589540202491,0.41004802501658033,0
1,183.24093634833167,0.15081035885485616,0
1,157.9635493970228,0.10091331016098751,0
0,134.86562421339707,0.4516790540958876,0
0,194.38025518657304,0.34300808754274925,0
0,152.10263076973163,0.40887558219943776,0
0,52.263286359010046,0.9423381967260851,1
1,61.29822715432862,0.880152238157111,1
0,197.01006885397203,0.2615122015807261,0
0,137.4202612493309,0.3262429229717428,0
0,157.1908662097012,0.41288029884243593,0
0,190.35365966228332,0.374048788860212,0
1,89.72464319645722,0.8900773131334166,1
1,68.84702360594905,0.7803572942081488,1
0,77.91961761683531,0.9867486847863858,1
0,153.49373724920986,0.1933206214964931,0
0,151.72371701403486,0.3562489354897873,0
0,195.0058951313324,0.23235477602414623,0
1,138.42645378466278,0.2029176550488419,0
1,135.53996771531135,0.3418946039386962,0
1,160.4113517127529,0.21245607057965918,0
0,60.403748540310595,0.7967169464120425,1
1,160.0840053351771,0.1367832510898225,0
0,85.17532030860974,0.9972932121461893,1
1,198.89311383121756,0.22616988172668173,0
0,145.01387705092256,0.4115004497150505,0
1,138.65587846885995,0.48944051605857086,0
0,81.76643903882928,0.9917727912118145,1
1,61.42417381438692,0.861847957408562,1
0,173.8832837241789,0.4979053480472171,0
0,193.5094670046268,0.44389455437186853,0
1,152.60313928506696,0.4907468411857321,0
1,52.86044292190811,0.7096292185800727,1
0,168.02353854672353,0.35007408750448066,0
1,158.85322031264593,0.15813629358456957,0
1,172.7324337277933,0.19262708490659894,0
0,148.24955519493597,0.36690806595621017,0
0,190.39180305604887,0.10507135082230512,0
1,86.66453330919771,0.9460004624484483,1
0,143.766676780338,0.35044487225338217,0
0,169.58231993216887,0.4237758490904854,0
0,169.78461165182145,0.1410624582993748,0
0,89.06706107971803,0.7754182034260302,1
0,195.0072084475857,0.10978546444762904,0
1,145.17504708373738,0.2503665182933764,0
0,175.07321416050618,0.32089375209162735,0
0,171.7067199311066,0.30618217967876427,0
0,59.799768540030904,0.9025802385599082,1
0,130.03656690354802,0.10812761954209016,0
1,180.81768632975667,0.12435182975722069,0
0,197.91269893120267,0.164278655484356,0
0,81.13591153646729,0.9581895886367187,1
0,181.60877495356965,0.43837822371086144,0
0,156.18956856166545,0.1584597221925837,0
0,174.7778145966434,0.464297717904506,0
0,87.66205742759223,0.9666449381592493,1
1,146.28735749755398,0.14106127132879825,0
1,57.47235482798457,0.833957722798671,1
1,59.74317817189577,0.7365999686955063,1
0,166.78207214951766,0.39950184739047456,0
1,146.74375171922583,0.4294630755124015,0
1,68.85262230081047,0.825521397923935,1
0,155.5351070275106,0.2565876768555134,0
0,146.82730442243925,0.11363854278066472,0
1,73.23619771201636,0.7980689486487038,1
0,50.17640535921241,0.7951225094129069,1
1,176.1143558958591,0.3192528362671235,0
0,155.128805661735,0.2821733064202102,0
1,62.594936124976954,0.8006861364185649,1
0,197.54927509219675,0.34909009869012425,0
0,189.08567426804407,0.40785959160631624,0
1,142.03028096189723,0.447280379009933,0
1,191.98147096367973,0.26854248386143037,0
1,199.54816034069697,0.3260686748397099,0
1,179.16555714937007,0.30417394545235943,0
0,152.78036297886203,0.21305580947055547,0
1,189.83075205921708,0.255864659722135,0
0,140.960346800136,0.3089006902962418,0
1,69.01248707031232,0.7948469335128127,1
0,73.41136182732357,0.9169876371527338,1
0,197.29481131638497,0.4874232552279777,0
0,168.0567139090826,0.46954213582038784,0
0,153.10731593462393,0.4946634892082896,0
0,197.16022153896876,0.24466415687043958,0
1,143.92809030024975,0.41272896991951813,0
0,170.5855422488534,0.340951673458071,0
0,173.57515258477687,0.2782799164382288,0
1,147.33612307203708,0.413133785348745,0
0,173.77837499097333,0.18751968443447364,0
0,144.79546225175542,0.10503298804061566,0
0,196.6217667482495,0.1360060598187557,0
0,135.13017082336054,0.10461190540388898,0
1,135.4976988745134,0.246304391010176,0
0,62.398595278109724,0.8606358647842154,1
0,196.43243229828033,0.3815122947172167,0
1,60.673586161342996,0.751131404842839,1
0,178.29169425339117,0.47574342681216975,0
0,134.9319938378114,0.3921647620551192,0
0,162.28774419988443,0.3252882181010822,0
0,140.6561669727754,0.4948804619740056,0
1,196.5016393774312,0.48070050207113435,0
1,177.771571304001,0.1711888193515374,0
1,53.13401767801261,0.9257584301132848,1
0,168.40464969162457,0.47422510948353336,0
0,166.5384511113236,0.2342255390004533,0
0,171.77410606855318,0.11312572664945458,0
1,131.5538690321373,0.17410950413100537,0
0,60.651021597058666,0.9395284796902181,1
0,60.7072402508326,0.714569467680086,1
1,145.7463278482833,0.30636620878433407,0
1,178.55127132813192,0.47814595659245074,0
0,77.4228420153158,0.7479691092075269,1
0,133.23292980128193,0.3009959980721566,0
1,144.84873107615124,0.2513000015061271,0
0,133.88082110112603,0.23254386068986369,0
1,172.75907363169918,0.4584666757939727,0
0,64.27339418331951,0.8264488850328116,1
0,186.8683503535978,0.3637805546101799,0
1,136.81562285424184,0.4817936594638276,0
0,160.24330077638666,0.3257851673578363,0
1,195.65110886018573,0.477293745306657,0
1,52.36400550707869,0.7680964910826393,1
1,157.27136983880882,0.223589083417072,0
0,191.04842834921106,0.21316539589969952,0
0,184.6311340107345,0.4675562601813883,0
1,141.20710889912414,0.44431793810996423,0
0,170.01750307514934,0.4133559411609492,0
1,172.12628968565872,0.42758420117744844,0
0,132.13820556148434,0.46833544516943826,0
1,78.5635841017704,0.9610425824228372,1
0,88.79293351412018,0.7254785155907687,1
1,137.8883816790624,0.31563140019080804,0
1,58.35259590637152,0.7391495149818571,1
1,154.62403688859274,0.3579942147361529,0
0,89.80128338563517,0.9311947308330543,1
1,151.7530701908191,0.2511176739640955,0
0,196.7902338345595,0.45131691568895393,0
0,85.45634772591912,0.9783083199255505,1
0,169.3237704235741,0.18866743664094995,0
1,178.63663500068083,0.2639314061017548,0
1,72.41142487864423,0.7974975984927757,1
0,72.01899578912642,0.8671617732046146,1
1,63.829716813255516,0.9441159350176294,1
1,84.9117668478001,0.7862228165015549,1
1,56.44171266123638,0.8788402053620212,1
0,130.9159044113947,0.12040587316854046,0
1,135.4018225542231,0.3495035651633825,0
1,186.86506970481037,0.1699644895666549,0
0,163.1891974198852,0.4127854599885642,0
0,63.18190712581695,0.8974653980674147,1
1,152.99322968253256,0.3679698584382318,0
1,178.65069228285793,0.4858777930401218,0
0,81.25838584421042,0.8959816058461998,1
1,175.46858287940262,0.3985374039642847,0
0,86.8868393140074,0.9171651474830032,1
0,146.24574726928333,0.15688197766278666,0
0,51.18763713673941,0.7768662388533516,1
0,82.98324491861099,0.8166934364657701,1
1,155.81036609330408,0.12008507544456629,0
0,157.66350999557102,0.19887419038818155,0
1,151.46971077966236,0.16024183783670787,0
1,148.2967752400485,0.35384324659246935,0
1,62.63489694090056,0.87851397750319,1
1,144.96634012267953,0.3868471282450553,0
0,192.06276402190096,0.14442561928899433,0
1,173.49375169845115,0.39594471254556596,0
1,135.89897693545208,0.19324185188902968,0
0,140.65417132699216,0.3658780264118039,0
0,148.28590868385146,0.4990111330892798,0
1,66.86626107286352,0.8772860409161153,1
1,57.67331422444812,0.8276966305621806,1
0,84.95492610605865,0.8898726744821521,1
1,52.27378409170177,0.7826655525867933,1
1,143.51358934735217,0.2669713668800241,0
1,156.66018448048456,0.39165557987809907,0
0,147.62064347819393,0.3012791749020003,0
1,72.42066570449813,0.7919080309123077,1
1,182.0550403875768,0.38021862355928204,0
0,58.898593041514836,0.9728611938975117,1
0,135.73475751539192,0.10719329182323359,0
0,133.60389741832998,0.4775793587441226,0
1,179.8454258450037,0.4261686640064244,0
0,161.56275994302828,0.27376121705463063,0
0,154.40709300187595,0.15274152070266572,0
0,137.44631603956333,0.4674595236191794,0
1,154.8787464613158,0.15843903378126797,0
1,179.95199946833498,0.34605427646677933,0
0,180.7622404863351,0.499535104501894,0
1,59.158859513521406,0.9740697388816906,1
0,73.51115967274019,0.7114873277463848,1
1,196.47630041441428,0.12899202112974373,0
1,142.50561422279156,0.4422786081975887,0
0,199.0202564316354,0.4665733762260337,0
1,174.88604931050875,0.41289154407711026,0
0,192.41584347181833,0.33064789044550713,0
1,167.74292112508226,0.30108195272612415,0
1,191.6082259845569,0.38478446955350776,0
0,146.9734479367589,0.2053907130922692,0
0,151.07201450675385,0.1264324153022927,0
0,151.35902241791143,0.43761293990100325,0
1,148.29193741048024,0.33353692693887,0
1,199.4843820991461,0.22063775008641331,0
1,166.61048596963337,0.4719185842871183,0
1,52.44370797927979,0.8881366912205991,1
0,146.7583995116538,0.26988087667466704,0
1,192.68061698502206,0.2686434428001955,0
0,181.70731893818774,0.28455175857779325,0
0,198.9289266172578,0.4253213807942745,0
1,62.31481047463766,0.8478874301468926,1
1,153.4881876347624,0.3715255876176854,0
1,149.91074871191694,0.46764108051123965,0
1,146.5174538171951,0.4972683076504979,0
0,71.05009627058311,0.8514446963461302,1
0,189.88942352228537,0.1128390561940313,0
1,152.079619298251,0.24720670466854014,0
1,135.0501901496449,0.4311133407638268,0
0,187.92569951987804,0.4431516172332294,0
1,165.43023766660625,0.40617224875121116,0
0,134.05004008174163,0.2698443951128804,0
1,184.040848882211,0.4037320923354806,0
0,151.29222875810962,0.307135095761066,0
0,58.111959224603126,0.8751303691676007,1
1,163.70408495471221,0.4912589082552803,0
0,197.8712528739597,0.46503278415477056,0
1,171.73765250260763,0.2785217292776737,0
0,156.70703124167292,0.31193992366669565,0
1,172.3210532298266,0.4956526425238522,0
1,79.32283094047406,0.8399648225722532,1
1,143.48294895310553,0.26110526072541984,0
1,152.06831452251498,0.24269671561836398,0
0,190.21586431640833,0.1190440550228233,0
0,69.0422756087327,0.959079856576436,1
0,163.67173569744216,0.2932282059786767,0
1,161.1056163456482,0.2234457966290178,0
1,158.04164489785,0.45795082541026166,0
0,139.6213242719152,0.42975499393995353,0
1,167.30987973241622,0.3294188088042971,0
1,181.5875924265446,0.3636426083983504,0
1,178.6601547198431,0.271567866004016,0
1,136.60346812390853,0.38664174580780564,0
0,152.58725008500303,0.19120227094312506,0
1,77.12291126246846,0.7785023878309452,1
0,161.81143277119006,0.45454518136168054,0
1,137.21515456560687,0.23307458329585043,0
1,61.858880132589334,0.9065602446088483,1
1,191.18948548963567,0.3789457181599867,0
0,72.04456296178601,0.7736811565372457,1
0,81.31999352872788,0.9448680895842579,1
0,187.47848668979753,0.12046041549871545,0
0,143.29394989591833,0.12457580427444533,0
1,188.95438278526467,0.12025832205665382,0
0,87.75823694607024,0.767994032126956,1
1,157.39809062009593,0.1076836006554241,0
1,146.3279294650488,0.381909111697599,0
1,182.5466034483763,0.42308795572842395,0
0,196.72257317548141,0.44747098848411526,0
1,85.11474984320833,0.894935235900648,1
1,80.22362323484299,0.7819874538733248,1
1,165.19533179466634,0.21633393061869655,0
0,140.00112815507197,0.3701246367142983,0
0,198.04364062572984,0.26438431316757083,0
1,61.35547848492461,0.9205427606041372,1
0,142.48347880051853,0.16469377177996491,0
1,138.54945010828533,0.11698936997889678,0
1,79.93955049361143,0.820286667878279,1
0,185.2850956165547,0.19899213037644242,0
1,170.82306826498933,0.39616827421676815,0
1,155.67799038762507,0.40453907948034296,0
1,135.96799640586212,0.37793710613456855,0
0,190.8588245086586,0.4873018459253322,0
0,199.63983638988242,0.11144509117671886,0
1,147.06366001869736,0.2067954804925512,0
1,192.25481616908473,0.3378923529052583,0
1,89.69777798028656,0.7263267177510885,1
1,196.32336315749092,0.335398391682978,0
0,151.96311671878937,0.49357113162570443,0
0,136.80150219305634,0.41263235221133976,0
1,180.87682935912812,0.18858090040673559,0
0,81.70375097273407,0.7624962992720813,1
0,154.92898850632025,0.2244853487214738,0
1,192.05355454044246,0.11777615887771212,0
0,59.50813135835411,0.7204960816696658,1
0,130.36816867018226,0.4495021287608074,0
1,52.713779462049224,0.7297932870088959,1
1,142.95397800189926,0.49101602082256923,0
1,65.11470965803542,0.7881683199495527,1
0,179.56640783398151,0.374457689614793,0
0,178.08731213206542,0.15396228971387022,0
0,68.2098442798054,0.7257298411648866,1
1,159.4412123496657,0.4551363911261499,0
1,154.6880338504174,0.4723638746320552,0
0,151.97162889532513,0.3192408075288798,0
1,195.90028767523074,0.12522764505330783,0
0,135.86384399492835,0.3795976341916115,0
1,76.36411773937924,0.7825068493439529,1
1,174.82889409020024,0.4068619490522041,0
1,135.75270603582536,0.42407054232576136,0
1,67.67468495206589,0.7733866234634853,1
0,144.26827132766513,0.1798004736019868,0
0,144.72735181520616,0.3889798224519284,0
1,88.86192788483343,0.9109785979924534,1
0,159.09817593736454,0.39177355604565656,0
0,156.48125068407288,0.29870138402058777,0
0,80.70333870171316,0.9889613446593251,1
0,141.86203336961938,0.20076668533350453,0
1,187.08956510207642,0.178698320381381,0
1,88.22199771352166,0.9756895930547969,1
0,76.65864381959972,0.9705436519646796,1
1,83.90273042164355,0.7702490996954241,1
0,172.42565442515104,0.28896909441300994,0
0,140.65540202655026,0.4211186620153282,0
0,51.87610608391837,0.8141938185194664,1
0,191.79435194948007,0.40394737754197607,0
0,194.1393905060678,0.4634579484476814,0
1,174.8419136711947,0.3229726854915971,0
0,146.01295041418464,0.4193047415840553,0
1,192.51167890656075,0.28571146261558933,0
1,194.11319443144708,0.45675339620611743,0
1,162.53396954260876,0.18478784919575386,0
1,50.23359662935992,0.8709311511723704,1
0,191.24288338754585,0.1845842471408799,0
0,73.7331081105908,0.7753958053857983,1
0,55.54619168044696,0.8331242780979973,1
1,75.4887646723167,0.7845415669341681,1
0,79.65630402444198,0.8617687163013219,1
0,74.71634172803212,0.7641945051181507,1
1,59.10997577678887,0.9497630262191071,1
0,197.83984621128963,0.31293244454347935,0
0,161.31167122917822,0.22458806206932813,0
1,197.94684583375232,0.2975374856585623,0
1,135.90188131557304,0.46400777068344223,0
0,71.47016144702599,0.9700479121339856,1
1,133.58633895777686,0.45983430033934125,0
0,156.984452427965,0.48653050528290753,0
1,150.91454537981838,0.3869024077655212,0
0,136.61609508486825,0.31965239814673185,0
0,69.36532049654964,0.7637835821941917,1
0,136.1966970272048,0.4110187454601485,0
0,143.16069645982384,0.45989040657949565,0
1,170.95000437517774,0.18400346851516383,0
1,144.51751345371943,0.2634805164835373,0
1,177.12815150727437,0.2940445850055511,0
0,165.78449284496594,0.3820437091419646,0
1,89.40062713090562,0.8758932954999812,1
1,165.64207178064083,0.3072392293462354,0
0,53.372701074262096,0.8704342543015562,1
1,190.9275480836816,0.4359137970780468,0
0,156.88337384868353,0.38849177075282504,0
1,198.2752453654794,0.1691104598775658,0
0,137.29251871316487,0.22012616938557072,0
1,167.2087914862495,0.19950526437645194,0
1,182.17419874854968,0.40077346994161833,0
1,73.03287346087005,0.974338795656684,1
1,185.8210938222861,0.2375523181733409,0
0,185.59598804097885,0.3224814510764402,0
0,191.8946441758327,0.33818404966483007,0
0,152.1808834549986,0.2673872302980963,0
0,181.0890002222594,0.19818530320777641,0
0,84.63939070334442,0.9834252605271585,1
1,163.58823647648978,0.44610873341781576,0
0,176.98470441492188,0.24843625616629145,0
1,50.566811585145025,0.9787459115681175,1
1,65.49380802917119,0.9218717281786906,1
1,152.34603468139355,0.2260884053882924,0
0,132.81608432182642,0.43447629228982076,0
1,86.18652678927717,0.9292370043895399,1
0,63.83976366750787,0.8545715290979373,1
1,54.13660171077795,0.9427542120104151,1
1,133.41472723191035,0.26426143896666626,0
0,57.0152385177594,0.7591107789258907,1
1,139.71703297251295,0.3597172520191545,0
1,183.0532474908812,0.2946143391279563,0
1,86.37223654286811,0.88863829096733,1
0,153.00046544602813,0.1878725802292542,0
1,183.18992817878978,0.2741716988051597,0
0,133.51881958222293,0.1182445927114078,0
1,135.49566074406755,0.25320697235491907,0
1,171.5847028511033,0.3636406981414054,0
0,159.1848817219875,0.17662112092289228,0
1,131.19457915962477,0.459661674659402,0
1,163.73473249634327,0.2991867089760446,0
0,194.0207517107192,0.18669742930781866,0
1,194.58995266440942,0.29182578317263386,0
0,139.31090888525287,0.4428218609891982,0
0,163.12835926294147,0.37560584734478153,0
1,85.24955135309582,0.8622734577877318,1
0,147.01805203618997,0.12129898585026058,0
0,88.56141822926456,0.7900152508251422,1
1,60.70534174556998,0.8114587196410008,1
1,71.42094043021493,0.8712322649080118,1
0,167.23456286031853,0.2739222127617849,0
1,192.7870711655407,0.30784837515853014,0
0,61.52097224202594,0.9120674853216661,1
1,154.75969533233172,0.250369342981024,0
0,183.16355115258045,0.2258792329909055,0
0,50.91602050233864,0.726958840335253,1
1,157.21874631858864,0.35232486666336627,0
1,131.22344518664232,0.2933447411806916,0
1,52.444044638053924,0.8616047071695592,1
0,180.6885449101996,0.3004849795882825,0
0,134.5652393816109,0.34002946520694843,0
1,190.3074520434492,0.2720415602439531,0
0,161.61447783650073,0.268215346379969,0
1,152.1247452974884,0.4063355551563902,0
0,194.37704589515226,0.17118295742990164,0
1,158.56211600686106,0.24223998493601245,0
1,145.67518372281492,0.33281100928185214,0
1,171.03198293709795,0.16543176372692703,0
0,77.51707235913652,0.9928516455374745,1
1,78.31085395634976,0.9268788132962839,1
1,181.5157896806278,0.3142645833168515,0
1,186.2795933800689,0.263758572598928,0
0,65.39666817741222,0.978354193553216,1
1,147.0515769240049,0.2809866115075259,0
0,75.48154895463259,0.8372473073600287,1
0,189.06575980241166,0.3050191673671052,0
1,158.439585384802,0.3362044641749222,0
1,82.03590630665671,0.8143561555516784,1
1,81.16483449636229,0.746967932460401,1
1,55.01482822351681,0.9856618762755562,1
0,159.7598977485614,0.12604010296891732,0
0,194.32556910455804,0.4064972536836857,0
1,190.34880467870192,0.3614200974991466,0
0,86.76779435798144,0.7202806093837313,1
0,157.93077554060494,0.17853324848386826,0
0,62.73731589667755,0.8388253244889334,1
0,61.570660966759945,0.7335956672957598,1
0,166.962419169992,0.11750921118520541,0
1,195.1167794259658,0.28382097884349855,0
0,195.55608144848026,0.1103364556288093,0
1,147.32155945265364,0.13108237967416794,0
0,160.6483431419201,0.36851939220807095,0
0,188.68192431847535,0.321792783906232,0
1,156.3988859996297,0.10523699827953888,0
0,159.9365245699086,0.15660945365661472,0
1,137.26751236793413,0.3659441963653519,0
0,186.74943300211515,0.37831543559278824,0
1,169.10459388045427,0.15883580733192001,0
1,131.11339734157633,0.28946760507348035,0
0,75.2822236913279,0.7943641389380419,1
1,71.45748948856985,0.7342181133048492,1
1,142.47073318722903,0.403502371374059,0
1,147.07013436058728,0.40583303829010564,0
0,83.35869638205362,0.912581645424067,1
0,77.8297548624683,0.7363351226384806,1
1,181.50738383324983,0.32018182137253104,0
1,185.21516984831507,0.4652236855534567,0
0,60.857662019875754,0.7006759163006834,1
1,183.01530335751787,0.18434801377928853,0
0,185.932143055912,0.49054868485952596,0
0,145.70241701200013,0.4984984829499258,0
1,84.13418440602561,0.9537564767075091,1
1,174.6307169779663,0.31163851321745173,0
1,61.079931200562186,0.7989033686156012,1
1,171.60584207574593,0.23392973542619325,0
1,68.19033964333666,0.7306367875455458,1
0,135.21522149939162,0.17033907381104796,0
0,59.6280329485202,0.9461348370768065,1
0,132.21564717384882,0.37905964984301255,0
1,151.240719313119,0.27811762557507835,0
1,188.69848214734338,0.2400737532765622,0
1,65.67879294964398,0.7650681823717174,1
1,70.2191302216749,0.8048581390299141,1
1,70.28084373542393,0.8225464913739742,1
1,62.48347002731865,0.9318720236618565,1
1,144.96211560275742,0.3511732852069137,0
0,66.49000494386269,0.8714888791630329,1
1,139.67453524531257,0.28602577356519143,0
0,54.68465029891373,0.7887701691923692,1
1,193.74266847500337,0.4174169102667974,0
0,136.98203430601663,0.15907004744375103,0
1,186.47484647864297,0.10727625313086216,0
1,143.9086065878894,0.13218027354138046,0
0,147.11415093918868,0.3525057344043373,0
1,144.5122561257602,0.21211981345559874,0
0,162.0624888030847,0.33586005116000617,0
0,191.08883830752964,0.37705289465722747,0
0,167.00188885168762,0.2719420494123713,0
1,131.9339809549411,0.3326920988393056,0
1,77.8076977926236,0.9407138887890646,1
0,185.7317458027176,0.248742003278895,0
0,196.10105739298714,0.4658298145304819,0
1,63.509376009107086,0.9507578305678318,1
0,174.7644872503836,0.11704872389318677,0
1,153.124003415295,0.12187826911007008,0
0,82.63265203060476,0.9962929956976188,1
1,176.66972211399434,0.16983973232747687,0
0,173.03275138221773,0.36306380433955276,0
1,160.39851406366023,0.13213004968929193,0
1,139.44542090355293,0.41417729157410343,0
0,64.23994089021042,0.778604407617995,1
1,74.49881125824837,0.7169298642233044,1
1,199.367554454978,0.24125101107235297,0
0,70.11716857483825,0.8424040872475236,1
1,179.82154158791423,0.15531471747456138,0
0,63.701890580363596,0.7154199018817335,1
0,193.26609296336017,0.12743091273884974,0
0,67.15406437667347,0.7897357837614872,1
0,55.11113658841947,0.9894463539370183,1
0,152.65509176769618,0.21683813979945563,0
0,78.67276180042985,0.7295133740857728,1
1,134.4739783027139,0.17035063631519493,0
1,146.67606453643143,0.47078014858490014,0
0,136.0470719241784,0.34140471632565195,0
0,193.22007575777909,0.14174067013280559,0
0,166.7747687953178,0.15865330946892803,0
0,86.44283154598797,0.9311497493361727,1
0,79.12934095052466,0.8755893663821449,1
0,188.0088193225377,0.3215216340636886,0
1,150.65912224831115,0.1282278554068022,0
0,60.63974832847645,0.7178312792741359,1
1,170.55272602900493,0.44751418526928954,0
1,169.86640685650357,0.20408676474829723,0
1,83.59969779301072,0.9156164926078703,1
1,82.49113466656678,0.8377051758244383,1
0,55.63157272588817,0.7944438634567823,1
1,199.0550141967987,0.3292962649014375,0
1,135.44699443067944,0.26382930878750444,0
1,85.92015561222203,0.7202068649320674,1
0,175.3213755657267,0.2314748915787259,0
0,68.65993270170773,0.7789750304250707,1
0,166.01527432323343,0.373332937929314,0
1,62.91770803741987,0.8416862025624579,1
1,188.20488457687625,0.416785219301819,0
1,166.85443626296322,0.14624622320668187,0
0,193.38475025755892,0.13733780979082458,0
0,59.45204782740517,0.8015336660987357,1
1,179.59932350001873,0.33395416293067937,0
0,73.59470273043183,0.9617990950860593,1
0,50.9314128266775,0.814094611374293,1
1,155.780756451371,0.18194075446569308,0
1,58.435374143284434,0.7482032854905395,1
1,174.33717102125922,0.1440729535250947,0
0,146.19100511545977,0.36637097625367243,0
0,170.86658866622275,0.18810902686594433,0
1,195.4131751172642,0.3087742671164413,0
0,133.89146667572214,0.20858754523937698,0
1,153.59860457679235,0.48550938210412264,0
0,69.23223177074534,0.7252044258047731,1
0,82.10306394983063,0.8891862674335995,1
0,55.42941230333072,0.8935730377627173,1
1,176.66247442317115,0.3630404575700593,0
1,131.858243540996,0.29986836478459367,0
0,132.43966683646912,0.48438968580622954,0
1,52.605853361950906,0.9360289326221127,1
1,195.17691753341506,0.39464851575202464,0
0,165.00180891833162,0.43371480877048507,0
1,58.40841575827597,0.9510101542821067,1
0,186.2686140423758,0.4776209408431722,0
1,185.90738064172524,0.481280831501242,0
1,164.6540370713882,0.25953890538861524,0
1,81.61752410185017,0.9204017707438803,1
0,152.21441223468818,0.3849740549759245,0
1,189.24576374203014,0.2251516084583309,0
1,192.30822561771086,0.3890163546663089,0
0,144.71436513963215,0.10941348583139693,0
1,162.01344206750738,0.406219059851188,0
0,50.14028607242778,0.9674636349992016,1
0,65.72702064281464,0.8744410663593934,1
1,138.91637066730672,0.28305689554257274,0
1,81.89114031677333,0.7965229595055614,1
0,150.89066888195805,0.49841924996760734,0
0,160.24455979334041,0.1423401347479914,0
0,193.82502164424633,0.28205849639461356,0
1,190.63960744852054,0.4614759129439545,0
0,158.91057776313446,0.32000865670216816,0
0,138.98644642934497,0.3490625332079223,0
0,162.2578892525906,0.15603041748110225,0
1,135.67306206666163,0.4129564245519469,0
0,197.77656801787487,0.12644174475529502,0
0,59.03763175170194,0.7170414401523624,1
0,151.99363274142476,0.24497978560557332,0
1,81.42306519115846,0.9169254416848679,1
1,53.363586071467786,0.9112210103701013,1
